token_id,dst_rank,arrival_cycle,enqueue_cycle,dispatch_cycle,completion_cycle,queue_delay,total_latency,queue_depth_at_enqueue,aggregation_size,credit_stalled
0,1,0,0,16148,26920,16148,26920,1,4,false
1,1,0,0,16148,26920,16148,26920,2,4,false
2,1,0,0,16148,26920,16148,26920,3,4,false
3,1,0,0,16148,26920,16148,26920,4,4,false
4,2,0,0,26920,37692,26920,37692,1,4,false
5,2,0,0,26920,37692,26920,37692,2,4,false
6,2,0,0,26920,37692,26920,37692,3,4,false
7,2,0,0,26920,37692,26920,37692,4,4,false
8,2,0,0,51280,56676,51280,56676,5,4,false
9,2,0,0,51280,56676,51280,56676,6,4,false
10,2,0,0,51280,56676,51280,56676,7,4,false
11,2,0,0,51280,56676,51280,56676,8,4,false
12,2,0,0,67448,72844,67448,72844,9,4,false
13,2,0,0,67448,72844,67448,72844,10,4,false
14,2,0,0,67448,72844,67448,72844,11,4,false
15,2,0,0,67448,72844,67448,72844,12,4,false
16,2,0,0,100040,105436,100040,105436,13,4,false
17,2,0,0,100040,105436,100040,105436,14,4,false
18,2,0,0,100040,105436,100040,105436,15,4,false
19,2,0,0,100040,105436,100040,105436,16,4,false
20,2,0,0,138008,143404,138008,143404,17,4,false
21,2,0,0,138008,143404,138008,143404,18,4,false
22,2,0,0,138008,143404,138008,143404,19,4,false
23,2,0,0,138008,143404,138008,143404,20,4,false
24,2,0,0,170600,184188,170600,184188,21,4,false
25,2,0,0,170600,184188,170600,184188,22,4,false
26,2,0,0,170600,184188,170600,184188,23,4,false
27,2,0,0,170600,184188,170600,184188,24,4,false
28,1,0,0,37692,51280,37692,51280,5,4,false
29,1,0,0,37692,51280,37692,51280,6,4,false
30,1,0,0,37692,51280,37692,51280,7,4,false
31,1,0,0,37692,51280,37692,51280,8,4,false
32,1,0,0,56676,67448,56676,67448,9,4,false
33,1,0,0,56676,67448,56676,67448,10,4,false
34,1,0,0,56676,67448,56676,67448,11,4,false
35,1,0,0,56676,67448,56676,67448,12,4,false
36,1,0,0,89268,100040,89268,100040,13,4,false
37,1,0,0,89268,100040,89268,100040,14,4,false
38,1,0,0,89268,100040,89268,100040,15,4,false
39,1,0,0,89268,100040,89268,100040,16,4,false
40,1,0,0,124420,138008,124420,138008,17,4,false
41,1,0,0,124420,138008,124420,138008,18,4,false
42,1,0,0,124420,138008,124420,138008,19,4,false
43,1,0,0,124420,138008,124420,138008,20,4,false
44,2,0,0,208568,219340,208568,219340,25,4,false
45,2,0,0,208568,219340,208568,219340,26,4,false
46,2,0,0,208568,219340,208568,219340,27,4,false
47,2,0,0,208568,219340,208568,219340,28,4,false
48,2,0,0,237832,248604,237832,248604,29,4,false
49,2,0,0,237832,248604,237832,248604,30,4,false
50,2,0,0,237832,248604,237832,248604,31,4,false
51,2,0,0,237832,248604,237832,248604,32,4,false
52,1,0,0,159828,170600,159828,170600,21,4,false
53,1,0,0,159828,170600,159828,170600,22,4,false
54,1,0,0,159828,170600,159828,170600,23,4,false
55,1,0,0,159828,170600,159828,170600,24,4,false
56,1,0,0,197796,208568,197796,208568,25,4,false
57,1,0,0,197796,208568,197796,208568,26,4,false
58,1,0,0,197796,208568,197796,208568,27,4,false
59,1,0,0,197796,208568,197796,208568,28,4,false
60,1,0,0,232436,237832,232436,237832,29,4,false
61,1,0,0,232436,237832,232436,237832,30,4,false
62,1,0,0,232436,237832,232436,237832,31,4,false
63,1,0,0,232436,237832,232436,237832,32,4,false
64,1,0,0,259652,270680,259652,270680,33,4,false
65,1,0,0,259652,270680,259652,270680,34,4,false
66,1,0,0,259652,270680,259652,270680,35,4,false
67,1,0,0,259652,270680,259652,270680,36,4,false
68,0,0,0,0,16148,0,16148,1,4,false
69,0,0,0,0,16148,0,16148,2,4,false
70,0,0,0,0,16148,0,16148,3,4,false
71,0,0,0,0,16148,0,16148,4,4,false
72,1,0,0,295060,303016,295060,303016,37,4,false
73,1,0,0,295060,303016,295060,303016,38,4,false
74,1,0,0,295060,303016,295060,303016,39,4,false
75,1,0,0,295060,303016,295060,303016,40,4,false
76,1,0,0,324836,340984,324836,340984,41,4,false
77,1,0,0,324836,340984,324836,340984,42,4,false
78,1,0,0,324836,340984,324836,340984,43,4,false
79,1,0,0,324836,340984,324836,340984,44,4,false
80,1,0,0,370484,381256,370484,381256,45,4,false
81,1,0,0,370484,381256,370484,381256,46,4,false
82,1,0,0,370484,381256,370484,381256,47,4,false
83,1,0,0,370484,381256,370484,381256,48,4,false
84,2,0,0,270680,281452,270680,281452,33,4,false
85,2,0,0,270680,281452,270680,281452,34,4,false
86,2,0,0,270680,281452,270680,281452,35,4,false
87,2,0,0,270680,281452,270680,281452,36,4,false
88,1,0,0,414340,425112,414340,425112,49,4,false
89,1,0,0,414340,425112,414340,425112,50,4,false
90,1,0,0,414340,425112,414340,425112,51,4,false
91,1,0,0,414340,425112,414340,425112,52,4,false
92,2,0,0,303016,313788,303016,313788,37,4,false
93,2,0,0,303016,313788,303016,313788,38,4,false
94,2,0,0,303016,313788,303016,313788,39,4,false
95,2,0,0,303016,313788,303016,313788,40,4,false
96,2,0,0,340984,356876,340984,356876,41,4,false
97,2,0,0,340984,356876,340984,356876,42,4,false
98,2,0,0,340984,356876,340984,356876,43,4,false
99,2,0,0,340984,356876,340984,356876,44,4,false
100,1,0,0,446932,460520,446932,460520,53,4,false
101,1,0,0,446932,460520,446932,460520,54,4,false
102,1,0,0,446932,460520,446932,460520,55,4,false
103,1,0,0,446932,460520,446932,460520,56,4,false
104,1,0,0,487716,495928,487716,495928,57,4,false
105,1,0,0,487716,495928,487716,495928,58,4,false
106,1,0,0,487716,495928,487716,495928,59,4,false
107,1,0,0,487716,495928,487716,495928,60,4,false
108,2,0,0,381256,403292,381256,403292,45,4,false
109,2,0,0,381256,403292,381256,403292,46,4,false
110,2,0,0,381256,403292,381256,403292,47,4,false
111,2,0,0,381256,403292,381256,403292,48,4,false
112,1,0,0,520308,533896,520308,533896,61,4,false
113,1,0,0,520308,533896,520308,533896,62,4,false
114,1,0,0,520308,533896,520308,533896,63,4,false
115,1,0,0,520308,533896,520308,533896,64,4,false
116,2,0,0,425112,435884,425112,435884,49,4,false
117,2,0,0,425112,435884,425112,435884,50,4,false
118,2,0,0,425112,435884,425112,435884,51,4,false
119,2,0,0,425112,435884,425112,435884,52,4,false
120,2,0,0,460520,471292,460520,471292,53,4,false
121,2,0,0,460520,471292,460520,471292,54,4,false
122,2,0,0,460520,471292,460520,471292,55,4,false
123,2,0,0,460520,471292,460520,471292,56,4,false
124,1,0,0,555716,566488,555716,566488,65,4,false
125,1,0,0,555716,566488,555716,566488,66,4,false
126,1,0,0,555716,566488,555716,566488,67,4,false
127,1,0,0,555716,566488,555716,566488,68,4,false
128,2,0,0,495928,506700,495928,506700,57,4,false
129,2,0,0,495928,506700,495928,506700,58,4,false
130,2,0,0,495928,506700,495928,506700,59,4,false
131,2,0,0,495928,506700,495928,506700,60,4,false
132,1,0,0,590868,601640,590868,601640,69,4,false
133,1,0,0,590868,601640,590868,601640,70,4,false
134,1,0,0,590868,601640,590868,601640,71,4,false
135,1,0,0,590868,601640,590868,601640,72,4,false
136,1,0,0,631396,644728,631396,644728,73,4,false
137,1,0,0,631396,644728,631396,644728,74,4,false
138,1,0,0,631396,644728,631396,644728,75,4,false
139,1,0,0,631396,644728,631396,644728,76,4,false
140,2,0,0,533896,544668,533896,544668,61,4,false
141,2,0,0,533896,544668,533896,544668,62,4,false
142,2,0,0,533896,544668,533896,544668,63,4,false
143,2,0,0,533896,544668,533896,544668,64,4,false
144,1,0,0,669364,682952,669364,682952,77,4,false
145,1,0,0,669364,682952,669364,682952,78,4,false
146,1,0,0,669364,682952,669364,682952,79,4,false
147,1,0,0,669364,682952,669364,682952,80,4,false
148,1,0,0,707844,721432,707844,721432,81,4,false
149,1,0,0,707844,721432,707844,721432,82,4,false
150,1,0,0,707844,721432,707844,721432,83,4,false
151,1,0,0,707844,721432,707844,721432,84,4,false
152,1,0,0,748116,761704,748116,761704,85,4,false
153,1,0,0,748116,761704,748116,761704,86,4,false
154,1,0,0,748116,761704,748116,761704,87,4,false
155,1,0,0,748116,761704,748116,761704,88,4,false
156,1,0,0,790692,801464,790692,801464,89,4,false
157,1,0,0,790692,801464,790692,801464,90,4,false
158,1,0,0,790692,801464,790692,801464,91,4,false
159,1,0,0,790692,801464,790692,801464,92,4,false
160,2,0,0,566488,577260,566488,577260,65,4,false
161,2,0,0,566488,577260,566488,577260,66,4,false
162,2,0,0,566488,577260,566488,577260,67,4,false
163,2,0,0,566488,577260,566488,577260,68,4,false
164,1,0,0,820468,831240,820468,831240,93,4,false
165,1,0,0,820468,831240,820468,831240,94,4,false
166,1,0,0,820468,831240,820468,831240,95,4,false
167,1,0,0,820468,831240,820468,831240,96,4,false
168,2,0,0,601640,612412,601640,612412,69,4,false
169,2,0,0,601640,612412,601640,612412,70,4,false
170,2,0,0,601640,612412,601640,612412,71,4,false
171,2,0,0,601640,612412,601640,612412,72,4,false
172,2,0,0,644728,658316,644728,658316,73,4,false
173,2,0,0,644728,658316,644728,658316,74,4,false
174,2,0,0,644728,658316,644728,658316,75,4,false
175,2,0,0,644728,658316,644728,658316,76,4,false
176,1,0,0,860228,876376,860228,876376,97,4,false
177,1,0,0,860228,876376,860228,876376,98,4,false
178,1,0,0,860228,876376,860228,876376,99,4,false
179,1,0,0,860228,876376,860228,876376,100,4,false
180,1,0,0,908180,921512,908180,921512,101,4,false
181,1,0,0,908180,921512,908180,921512,102,4,false
182,1,0,0,908180,921512,908180,921512,103,4,false
183,1,0,0,908180,921512,908180,921512,104,4,false
184,1,0,0,947172,960504,947172,960504,105,4,false
185,1,0,0,947172,960504,947172,960504,106,4,false
186,1,0,0,947172,960504,947172,960504,107,4,false
187,1,0,0,947172,960504,947172,960504,108,4,false
188,2,0,0,682952,691420,682952,691420,77,4,false
189,2,0,0,682952,691420,682952,691420,78,4,false
190,2,0,0,682952,691420,682952,691420,79,4,false
191,2,0,0,682952,691420,682952,691420,80,4,false
192,2,0,0,721432,737068,721432,737068,81,4,false
193,2,0,0,721432,737068,721432,737068,82,4,false
194,2,0,0,721432,737068,721432,737068,83,4,false
195,2,0,0,721432,737068,721432,737068,84,4,false
196,2,0,0,761704,774268,761704,774268,85,4,false
197,2,0,0,761704,774268,761704,774268,86,4,false
198,2,0,0,761704,774268,761704,774268,87,4,false
199,2,0,0,761704,774268,761704,774268,88,4,false
200,2,0,0,801464,812236,801464,812236,89,4,false
201,1,0,0,987700,1001288,987700,1001288,109,4,false
202,1,0,0,987700,1001288,987700,1001288,110,4,false
203,1,0,0,987700,1001288,987700,1001288,111,4,false
204,1,0,0,987700,1001288,987700,1001288,112,4,false
205,1,0,0,1032068,1042584,1032068,1042584,113,4,false
206,2,0,0,801464,812236,801464,812236,90,4,false
207,2,0,0,801464,812236,801464,812236,91,4,false
208,2,0,0,801464,812236,801464,812236,92,4,false
209,2,0,0,831240,844060,831240,844060,93,4,false
210,1,0,0,1032068,1042584,1032068,1042584,114,4,false
211,1,0,0,1032068,1042584,1032068,1042584,115,4,false
212,1,0,0,1032068,1042584,1032068,1042584,116,4,false
213,1,0,0,1065940,1079528,1065940,1079528,117,4,false
214,2,0,0,831240,844060,831240,844060,94,4,false
215,2,0,0,831240,844060,831240,844060,95,4,false
216,2,0,0,831240,844060,831240,844060,96,4,false
217,2,0,0,876376,892012,876376,892012,97,4,false
218,1,0,0,1065940,1079528,1065940,1079528,118,4,false
219,1,0,0,1065940,1079528,1065940,1079528,119,4,false
220,1,0,0,1065940,1079528,1065940,1079528,120,4,false
221,1,0,0,1106724,1116216,1106724,1116216,121,4,false
222,2,0,0,876376,892012,876376,892012,98,4,false
223,2,0,0,876376,892012,876376,892012,99,4,false
224,2,0,0,876376,892012,876376,892012,100,4,false
225,2,0,0,921512,933564,921512,933564,101,4,false
226,1,0,0,1106724,1116216,1106724,1116216,122,4,false
227,1,0,0,1106724,1116216,1106724,1116216,123,4,false
228,1,0,0,1106724,1116216,1106724,1116216,124,4,false
229,1,0,0,1140596,1150856,1140596,1150856,125,4,false
230,2,0,0,921512,933564,921512,933564,102,4,false
231,2,0,0,921512,933564,921512,933564,103,4,false
232,2,0,0,921512,933564,921512,933564,104,4,false
233,2,0,0,960504,971276,960504,971276,105,4,false
234,1,0,0,1140596,1150856,1140596,1150856,126,4,false
235,1,0,0,1140596,1150856,1140596,1150856,127,4,false
236,1,0,0,1140596,1150856,1140596,1150856,128,4,false
237,1,0,0,1180100,1190872,1180100,1190872,129,4,false
238,2,0,0,960504,971276,960504,971276,106,4,false
239,2,0,0,960504,971276,960504,971276,107,4,false
240,2,0,0,960504,971276,960504,971276,108,4,false
241,2,0,0,1001288,1016412,1001288,1016412,109,4,false
242,2,0,0,1001288,1016412,1001288,1016412,110,4,false
243,2,0,0,1001288,1016412,1001288,1016412,111,4,false
244,2,0,0,1001288,1016412,1001288,1016412,112,4,false
245,2,0,0,1042584,1054892,1042584,1054892,113,4,false
246,2,0,0,1042584,1054892,1042584,1054892,114,4,false
247,2,0,0,1042584,1054892,1042584,1054892,115,4,false
248,2,0,0,1042584,1054892,1042584,1054892,116,4,false
249,2,0,0,1079528,1090300,1079528,1090300,117,4,false
250,1,0,0,1180100,1190872,1180100,1190872,130,4,false
251,1,0,0,1180100,1190872,1180100,1190872,131,4,false
252,1,0,0,1180100,1190872,1180100,1190872,132,4,false
253,1,0,0,1216020,1226792,1216020,1226792,133,4,false
254,2,0,0,1079528,1090300,1079528,1090300,118,4,false
255,2,0,0,1079528,1090300,1079528,1090300,119,4,false
256,2,0,0,1079528,1090300,1079528,1090300,120,4,false
257,2,0,0,1116216,1126988,1116216,1126988,121,4,false
258,1,0,0,1216020,1226792,1216020,1226792,134,4,false
259,1,0,0,1216020,1226792,1216020,1226792,135,4,false
260,1,0,0,1216020,1226792,1216020,1226792,136,4,false
261,1,0,0,1249892,1254776,1249892,1254776,137,4,false
262,2,0,0,1116216,1126988,1116216,1126988,122,4,false
263,2,0,0,1116216,1126988,1116216,1126988,123,4,false
264,2,0,0,1116216,1126988,1116216,1126988,124,4,false
265,2,0,0,1150856,1163676,1150856,1163676,125,4,false
266,1,2176,2176,1249892,1254776,1247716,1252600,138,4,false
267,1,2176,2176,1249892,1254776,1247716,1252600,139,4,false
268,1,2176,2176,1249892,1254776,1247716,1252600,140,4,false
269,1,2176,2176,1273268,1276872,1271092,1274696,141,4,false
270,3,59360,59360,72844,81056,13484,21696,1,4,false
271,3,59360,59360,72844,81056,13484,21696,2,4,false
272,3,59360,59360,72844,81056,13484,21696,3,4,false
273,3,59360,59360,72844,81056,13484,21696,4,4,false
274,3,60160,60160,105436,121584,45276,61424,5,4,false
275,3,60160,60160,105436,121584,45276,61424,6,4,false
276,3,60160,60160,105436,121584,45276,61424,7,4,false
277,3,60160,60160,105436,121584,45276,61424,8,4,false
278,2,62816,62816,1150856,1163676,1088040,1100860,118,4,false
279,2,62816,62816,1150856,1163676,1088040,1100860,119,4,false
280,2,62816,62816,1150856,1163676,1088040,1100860,120,4,false
281,2,62816,62816,1190872,1202412,1128056,1139596,121,4,false
282,0,63392,63392,81056,89268,17664,25876,1,4,false
283,0,63392,63392,81056,89268,17664,25876,2,4,false
284,0,63392,63392,81056,89268,17664,25876,3,4,false
285,0,63392,63392,81056,89268,17664,25876,4,4,false
286,0,63456,63456,121584,124420,58128,60964,5,4,false
287,0,63456,63456,121584,124420,58128,60964,6,4,false
288,0,63456,63456,121584,124420,58128,60964,7,4,false
289,0,63456,63456,121584,124420,58128,60964,8,4,false
290,0,63520,63520,151616,159828,88096,96308,9,4,false
291,0,63520,63520,151616,159828,88096,96308,10,4,false
292,0,63520,63520,151616,159828,88096,96308,11,4,false
293,0,63520,63520,151616,159828,88096,96308,12,4,false
294,2,63617,63617,1190872,1202412,1127255,1138795,122,4,false
295,2,63617,63617,1190872,1202412,1127255,1138795,123,4,false
296,2,63617,63617,1190872,1202412,1127255,1138795,124,4,false
297,2,63617,63617,1226792,1233468,1163175,1169851,125,4,false
298,0,63680,63680,194960,197796,131280,134116,13,4,false
299,0,63680,63680,194960,197796,131280,134116,14,4,false
300,0,63680,63680,194960,197796,131280,134116,15,4,false
301,0,63680,63680,194960,197796,131280,134116,16,4,false
302,0,63872,63872,227040,232436,163168,168564,17,4,false
303,0,63872,63872,227040,232436,163168,168564,18,4,false
304,0,63872,63872,227040,232436,163168,168564,19,4,false
305,0,63872,63872,227040,232436,163168,168564,20,4,false
306,0,63873,63873,256816,259652,192943,195779,21,4,false
307,0,63873,63873,256816,259652,192943,195779,22,4,false
308,0,63873,63873,256816,259652,192943,195779,23,4,false
309,0,63873,63873,256816,259652,192943,195779,24,4,false
310,0,64065,64065,289664,295060,225599,230995,25,4,false
311,0,64065,64065,289664,295060,225599,230995,26,4,false
312,0,64065,64065,289664,295060,225599,230995,27,4,false
313,0,64065,64065,289664,295060,225599,230995,28,4,false
314,2,64096,64096,1226792,1233468,1162696,1169372,126,4,false
315,2,64096,64096,1226792,1233468,1162696,1169372,127,4,false
316,2,64096,64096,1226792,1233468,1162696,1169372,128,4,false
317,2,64096,64096,1254776,1262220,1190680,1198124,129,4,false
318,0,64128,64128,322000,324836,257872,260708,29,4,false
319,0,64128,64128,322000,324836,257872,260708,30,4,false
320,0,64128,64128,322000,324836,257872,260708,31,4,false
321,0,64128,64128,322000,324836,257872,260708,32,4,false
322,0,64192,64192,365088,370484,300896,306292,33,4,false
323,0,64192,64192,365088,370484,300896,306292,34,4,false
324,0,64192,64192,365088,370484,300896,306292,35,4,false
325,0,64192,64192,365088,370484,300896,306292,36,4,false
326,0,64224,64224,411504,414340,347280,350116,37,4,false
327,0,64224,64224,411504,414340,347280,350116,38,4,false
328,0,64224,64224,411504,414340,347280,350116,39,4,false
329,0,64224,64224,411504,414340,347280,350116,40,4,false
330,0,64288,64288,444096,446932,379808,382644,41,4,false
331,0,64288,64288,444096,446932,379808,382644,42,4,false
332,0,64288,64288,444096,446932,379808,382644,43,4,false
333,0,64288,64288,444096,446932,379808,382644,44,4,false
334,2,64352,64352,1254776,1262220,1190424,1197868,130,4,false
335,2,64352,64352,1254776,1262220,1190424,1197868,131,4,false
336,2,64352,64352,1254776,1262220,1190424,1197868,132,4,false
337,2,64352,64352,1276872,1282012,1212520,1217660,133,4,false
338,0,64384,64384,479504,487716,415120,423332,45,4,false
339,0,64384,64384,479504,487716,415120,423332,46,4,false
340,0,64384,64384,479504,487716,415120,423332,47,4,false
341,0,64384,64384,479504,487716,415120,423332,48,4,false
342,2,64385,64385,1276872,1282012,1212487,1217627,134,4,false
343,0,64480,64480,517472,520308,452992,455828,49,4,false
344,0,64480,64480,517472,520308,452992,455828,50,4,false
345,0,64480,64480,517472,520308,452992,455828,51,4,false
346,0,64480,64480,517472,520308,452992,455828,52,4,false
347,3,64480,64480,143404,151616,78924,87136,9,4,false
348,3,64480,64480,143404,151616,78924,87136,10,4,false
349,3,64480,64480,143404,151616,78924,87136,11,4,false
350,3,64480,64480,143404,151616,78924,87136,12,4,false
351,2,64512,64512,1276872,1282012,1212360,1217500,135,4,false
352,2,64512,64512,1276872,1282012,1212360,1217500,136,4,false
353,2,64512,64512,1301016,1306412,1236504,1241900,137,4,false
354,2,64512,64512,1301016,1306412,1236504,1241900,138,4,false
355,3,64544,64544,184188,194960,119644,130416,13,4,false
356,3,64544,64544,184188,194960,119644,130416,14,4,false
357,3,64544,64544,184188,194960,119644,130416,15,4,false
358,3,64544,64544,184188,194960,119644,130416,16,4,false
359,0,64544,64544,552880,555716,488336,491172,53,4,false
360,0,64544,64544,552880,555716,488336,491172,54,4,false
361,0,64544,64544,552880,555716,488336,491172,55,4,false
362,0,64544,64544,552880,555716,488336,491172,56,4,false
363,0,64545,64545,585472,590868,520927,526323,57,4,false
364,0,64545,64545,585472,590868,520927,526323,58,4,false
365,0,64545,64545,585472,590868,520927,526323,59,4,false
366,0,64545,64545,585472,590868,520927,526323,60,4,false
367,0,64577,64577,620624,631396,556047,566819,61,4,false
368,0,64577,64577,620624,631396,556047,566819,62,4,false
369,0,64577,64577,620624,631396,556047,566819,63,4,false
370,0,64577,64577,620624,631396,556047,566819,64,4,false
371,0,64608,64608,666528,669364,601920,604756,65,4,false
372,0,64608,64608,666528,669364,601920,604756,66,4,false
373,0,64608,64608,666528,669364,601920,604756,67,4,false
374,0,64608,64608,666528,669364,601920,604756,68,4,false
375,0,64608,64608,699632,707844,635024,643236,69,4,false
376,0,64608,64608,699632,707844,635024,643236,70,4,false
377,0,64608,64608,699632,707844,635024,643236,71,4,false
378,0,64608,64608,699632,707844,635024,643236,72,4,false
379,3,64609,64609,219340,227040,154731,162431,17,4,false
380,3,64609,64609,219340,227040,154731,162431,18,4,false
381,3,64609,64609,219340,227040,154731,162431,19,4,false
382,3,64609,64609,219340,227040,154731,162431,20,4,false
383,0,64672,64672,745280,748116,680608,683444,73,4,false
384,0,64672,64672,745280,748116,680608,683444,74,4,false
385,0,64672,64672,745280,748116,680608,683444,75,4,false
386,0,64672,64672,745280,748116,680608,683444,76,4,false
387,0,64704,64704,782480,790692,717776,725988,77,4,false
388,0,64704,64704,782480,790692,717776,725988,78,4,false
389,0,64704,64704,782480,790692,717776,725988,79,4,false
390,0,64704,64704,782480,790692,717776,725988,80,4,false
391,1,64736,64736,1273268,1276872,1208532,1212136,130,4,false
392,0,64736,64736,815072,820468,750336,755732,81,4,false
393,0,64736,64736,815072,820468,750336,755732,82,4,false
394,0,64736,64736,815072,820468,750336,755732,83,4,false
395,0,64736,64736,815072,820468,750336,755732,84,4,false
396,0,64737,64737,854832,860228,790095,795491,85,4,false
397,0,64737,64737,854832,860228,790095,795491,86,4,false
398,0,64737,64737,854832,860228,790095,795491,87,4,false
399,0,64737,64737,854832,860228,790095,795491,88,4,false
400,0,64768,64768,902784,908180,838016,843412,89,4,false
401,0,64768,64768,902784,908180,838016,843412,90,4,false
402,0,64768,64768,902784,908180,838016,843412,91,4,false
403,0,64768,64768,902784,908180,838016,843412,92,4,false
404,0,64768,64768,941776,947172,877008,882404,93,4,false
405,0,64768,64768,941776,947172,877008,882404,94,4,false
406,0,64768,64768,941776,947172,877008,882404,95,4,false
407,0,64768,64768,941776,947172,877008,882404,96,4,false
408,0,64800,64800,979488,987700,914688,922900,97,4,false
409,0,64800,64800,979488,987700,914688,922900,98,4,false
410,0,64800,64800,979488,987700,914688,922900,99,4,false
411,0,64800,64800,979488,987700,914688,922900,100,4,false
412,0,64800,64800,1021296,1032068,956496,967268,101,4,false
413,0,64800,64800,1021296,1032068,956496,967268,102,4,false
414,0,64800,64800,1021296,1032068,956496,967268,103,4,false
415,0,64800,64800,1021296,1032068,956496,967268,104,4,false
416,0,64800,64800,1063104,1065940,998304,1001140,105,4,false
417,0,64800,64800,1063104,1065940,998304,1001140,106,4,false
418,0,64800,64800,1063104,1065940,998304,1001140,107,4,false
419,0,64800,64800,1063104,1065940,998304,1001140,108,4,false
420,0,64800,64800,1098512,1106724,1033712,1041924,109,4,false
421,0,64800,64800,1098512,1106724,1033712,1041924,110,4,false
422,0,64800,64800,1098512,1106724,1033712,1041924,111,4,false
423,0,64800,64800,1098512,1106724,1033712,1041924,112,4,false
424,2,64801,64801,1301016,1306412,1236215,1241611,139,4,false
425,2,64801,64801,1301016,1306412,1236215,1241611,140,4,false
426,2,64801,64801,1320040,1325436,1255239,1260635,141,4,false
427,2,64801,64801,1320040,1325436,1255239,1260635,142,4,false
428,0,64832,64832,1135200,1140596,1070368,1075764,113,4,false
429,0,64832,64832,1135200,1140596,1070368,1075764,114,4,false
430,0,64832,64832,1135200,1140596,1070368,1075764,115,4,false
431,0,64832,64832,1135200,1140596,1070368,1075764,116,4,false
432,0,64832,64832,1171888,1180100,1107056,1115268,117,4,false
433,0,64832,64832,1171888,1180100,1107056,1115268,118,4,false
434,0,64832,64832,1171888,1180100,1107056,1115268,119,4,false
435,0,64832,64832,1171888,1180100,1107056,1115268,120,4,false
436,3,64833,64833,248604,256816,183771,191983,21,4,false
437,3,64833,64833,248604,256816,183771,191983,22,4,false
438,3,64833,64833,248604,256816,183771,191983,23,4,false
439,3,64833,64833,248604,256816,183771,191983,24,4,false
440,0,64864,64864,1210624,1216020,1145760,1151156,121,4,false
441,0,64864,64864,1210624,1216020,1145760,1151156,122,4,false
442,0,64864,64864,1210624,1216020,1145760,1151156,123,4,false
443,0,64864,64864,1210624,1216020,1145760,1151156,124,4,false
444,0,64896,64896,1241680,1249892,1176784,1184996,125,4,false
445,0,64896,64896,1241680,1249892,1176784,1184996,126,4,false
446,0,64896,64896,1241680,1249892,1176784,1184996,127,4,false
447,0,64896,64896,1241680,1249892,1176784,1184996,128,4,false
448,0,64896,64896,1270432,1273268,1205536,1208372,129,4,false
449,0,64896,64896,1270432,1273268,1205536,1208372,130,4,false
450,0,64896,64896,1270432,1273268,1205536,1208372,131,4,false
451,0,64896,64896,1270432,1273268,1205536,1208372,132,4,false
452,0,64928,64928,1290224,1295620,1225296,1230692,133,4,false
453,0,64928,64928,1290224,1295620,1225296,1230692,134,4,false
454,0,64928,64928,1290224,1295620,1225296,1230692,135,4,false
455,0,64928,64928,1290224,1295620,1225296,1230692,136,4,false
456,0,64928,64928,1309248,1314644,1244320,1249716,137,4,false
457,0,64928,64928,1309248,1314644,1244320,1249716,138,4,false
458,0,64928,64928,1309248,1314644,1244320,1249716,139,4,false
459,0,64928,64928,1309248,1314644,1244320,1249716,140,4,false
460,0,64928,64928,1333648,1336484,1268720,1271556,141,4,false
461,0,64928,64928,1333648,1336484,1268720,1271556,142,4,false
462,0,64928,64928,1333648,1336484,1268720,1271556,143,4,false
463,0,64928,64928,1333648,1336484,1268720,1271556,144,4,false
464,0,64929,64929,1354976,1363188,1290047,1298259,145,4,false
465,0,64929,64929,1354976,1363188,1290047,1298259,146,4,false
466,0,64929,64929,1354976,1363188,1290047,1298259,147,4,false
467,0,64929,64929,1354976,1363188,1290047,1298259,148,4,false
468,0,64960,64960,1383216,1386052,1318256,1321092,149,4,false
469,0,64960,64960,1383216,1386052,1318256,1321092,150,4,false
470,0,64960,64960,1383216,1386052,1318256,1321092,151,4,false
471,0,64960,64960,1383216,1386052,1318256,1321092,152,4,false
472,3,64960,64960,281452,289664,216492,224704,25,4,false
473,3,64960,64960,281452,289664,216492,224704,26,4,false
474,3,64960,64960,281452,289664,216492,224704,27,4,false
475,3,64960,64960,281452,289664,216492,224704,28,4,false
476,0,64960,64960,1408128,1416340,1343168,1351380,153,4,false
477,0,64960,64960,1408128,1416340,1343168,1351380,154,4,false
478,0,64960,64960,1408128,1416340,1343168,1351380,155,4,false
479,0,64960,64960,1408128,1416340,1343168,1351380,156,4,false
480,0,64960,64960,1437392,1440228,1372432,1375268,157,4,false
481,0,64960,64960,1437392,1440228,1372432,1375268,158,4,false
482,0,64960,64960,1437392,1440228,1372432,1375268,159,4,false
483,0,64960,64960,1437392,1440228,1372432,1375268,160,4,false
484,2,64992,64992,1320040,1325436,1255048,1260444,143,4,false
485,2,64992,64992,1320040,1325436,1255048,1260444,144,4,false
486,2,64992,64992,1341368,1346764,1276376,1281772,145,4,false
487,2,64992,64992,1341368,1346764,1276376,1281772,146,4,false
488,0,65024,65024,1463328,1466164,1398304,1401140,161,4,false
489,0,65024,65024,1463328,1466164,1398304,1401140,162,4,false
490,0,65024,65024,1463328,1466164,1398304,1401140,163,4,false
491,0,65024,65024,1463328,1466164,1398304,1401140,164,4,false
492,3,65024,65024,313788,322000,248764,256976,29,4,false
493,3,65024,65024,313788,322000,248764,256976,30,4,false
494,3,65024,65024,313788,322000,248764,256976,31,4,false
495,3,65024,65024,313788,322000,248764,256976,32,4,false
