token_id,dst_rank,arrival_cycle,enqueue_cycle,dispatch_cycle,completion_cycle,queue_delay,total_latency,queue_depth_at_enqueue,aggregation_size,credit_stalled,counter_stalled
0,1,0,1165477,10382576,10385412,10382576,10385412,1089,1,false,false
1,1,0,1165477,10389548,10392384,10389548,10392384,1090,1,false,false
2,1,0,1165477,10396520,10399100,10396520,10399100,1091,1,false,false
3,1,0,1165477,10404004,10406584,10404004,10406584,1092,1,false,false
4,2,0,139969,3149176,3152012,3149176,3152012,309,1,false,false
5,2,0,139969,3157704,3160540,3157704,3160540,310,1,false,false
6,2,0,139969,3165976,3168556,3165976,3168556,311,1,false,false
7,2,0,139969,3175272,3177852,3175272,3177852,312,1,false,false
8,2,0,139969,3184568,3186124,3184568,3186124,313,1,false,false
9,2,0,139969,3193096,3194396,3193096,3194396,314,1,false,false
10,2,0,139969,3201368,3202668,3201368,3202668,315,1,false,false
11,2,0,139969,3208104,3209404,3208104,3209404,316,1,false,false
12,2,0,143616,6437144,6438700,6437144,6438700,647,1,false,false
13,2,0,143616,6443368,6444668,6443368,6444668,648,1,false,false
14,2,0,143616,6450872,6452172,6450872,6452172,649,1,false,false
15,2,0,143616,6458376,6459676,6458376,6459676,650,1,false,false
16,2,0,150274,6985592,6987148,6985592,6987148,708,1,false,false
17,2,0,150274,6993864,6995164,6993864,6995164,709,1,false,false
18,2,0,150274,7001880,7003180,7001880,7003180,710,1,false,false
19,2,0,150274,7010152,7011452,7010152,7011452,711,1,false,false
20,2,0,139904,2798824,2800380,2798824,2800380,272,1,false,false
21,2,0,139904,2808120,2809420,2808120,2809420,273,1,false,false
22,2,0,139904,2816904,2818204,2816904,2818204,274,1,false,false
23,2,0,139904,2825688,2826988,2825688,2826988,275,1,false,false
24,2,0,142016,5080008,5083612,5080008,5083612,502,1,false,false
25,2,0,142016,5092632,5095980,5092632,5095980,503,1,false,false
26,2,0,142016,5101928,5105276,5101928,5105276,504,1,false,false
27,2,0,142016,5111480,5114828,5111480,5114828,505,1,false,false
28,1,0,136992,1934676,1938280,1934676,1938280,184,1,false,false
29,1,0,136992,1946020,1949368,1946020,1949368,185,1,false,false
30,1,0,136992,1957108,1960456,1957108,1960456,186,1,false,false
31,1,0,136992,1966916,1970264,1966916,1970264,187,1,false,false
32,1,0,148128,8867772,8870608,8867772,8870608,965,1,false,false
33,1,0,148128,8874232,8877068,8874232,8877068,966,1,false,false
34,1,0,148128,8880436,8883016,8880436,8883016,967,1,false,false
35,1,0,148128,8886384,8888964,8886384,8888964,968,1,false,false
36,1,0,135104,135892,138728,135892,138728,1,1,false,false
37,1,0,135104,144420,147256,144420,147256,2,1,false,false
38,1,0,135104,152948,155528,152948,155528,3,1,false,false
39,1,0,135104,160708,163288,160708,163288,4,1,false,false
40,1,0,136992,1976980,1980584,1976980,1980584,188,1,false,false
41,1,0,136992,1987556,1990904,1987556,1990904,189,1,false,false
42,1,0,136992,1997876,2001224,1997876,2001224,190,1,false,false
43,1,0,136992,2008708,2012056,2008708,2012056,191,1,false,false
44,2,0,150274,7018424,7021260,7018424,7021260,712,1,false,false
45,2,0,150274,7027976,7030812,7027976,7030812,713,1,false,false
46,2,0,150274,7037528,7040108,7037528,7040108,714,1,false,false
47,2,0,150274,7047080,7049660,7047080,7049660,715,1,false,false
48,2,0,143329,5542680,5545516,5542680,5545516,551,1,false,false
49,2,0,143329,5552488,5555324,5552488,5555324,552,1,false,false
50,2,0,143329,5562040,5564620,5562040,5564620,553,1,false,false
51,2,0,143329,5571336,5573916,5571336,5573916,554,1,false,false
52,1,0,135104,170004,172840,170004,172840,5,1,false,false
53,1,0,135104,179812,182648,179812,182648,6,1,false,false
54,1,0,135104,189620,192200,189620,192200,7,1,false,false
55,1,0,135104,198916,201496,198916,201496,8,1,false,false
56,1,0,142369,7865796,7868632,7865796,7868632,804,1,false,false
57,1,0,142369,7874304,7877140,7874304,7877140,805,1,false,false
58,1,0,142369,7882556,7885136,7882556,7885136,806,1,false,false
59,1,0,142369,7890552,7893132,7890552,7893132,807,1,false,false
60,1,0,139328,3488820,3490376,3488820,3490376,350,1,false,false
61,1,0,139328,3493764,3495064,3493764,3495064,351,1,false,false
62,1,0,139328,3500756,3502056,3500756,3502056,352,1,false,false
63,1,0,139328,3507236,3508536,3507236,3508536,353,1,false,false
64,1,0,149473,9219308,9222144,9219308,9222144,1017,1,false,false
65,1,0,149473,9225000,9227836,9225000,9227836,1018,1,false,false
66,1,0,149473,9230436,9233272,9230436,9233272,1019,1,false,false
67,1,0,149473,9235872,9238452,9235872,9238452,1020,1,false,false
68,0,0,139488,6508048,6512164,6508048,6512164,657,1,false,false
69,0,0,139488,6515040,6519156,6515040,6519156,658,1,false,false
70,0,0,139488,6524592,6528708,6524592,6528708,659,1,false,false
71,0,0,139488,6533888,6537748,6533888,6537748,660,1,false,false
72,1,0,139488,4553844,4555912,4553844,4555912,450,1,false,false
73,1,0,139488,4561348,4563416,4561348,4563416,451,1,false,false
74,1,0,139488,4569108,4571176,4569108,4571176,452,1,false,false
75,1,0,139488,4576612,4578424,4576612,4578424,453,1,false,false
76,1,0,139424,3925748,3929864,3925748,3929864,394,1,false,false
77,1,0,139424,3938628,3942744,3938628,3942744,395,1,false,false
78,1,0,139424,3951764,3955880,3951764,3955880,396,1,false,false
79,1,0,139424,3961316,3965176,3961316,3965176,397,1,false,false
80,1,0,136992,2020308,2023144,2020308,2023144,192,1,false,false
81,1,0,136992,2031396,2034232,2031396,2034232,193,1,false,false
82,1,0,136992,2042484,2045064,2042484,2045064,194,1,false,false
83,1,0,136992,2053316,2055896,2053316,2055896,195,1,false,false
84,2,0,143329,5578072,5580908,5578072,5580908,555,1,false,false
85,2,0,143329,5587112,5589948,5587112,5589948,556,1,false,false
86,2,0,143329,5596152,5598732,5596152,5598732,557,1,false,false
87,2,0,143329,5604936,5607516,5604936,5607516,558,1,false,false
88,1,0,135104,207700,210536,207700,210536,9,1,false,false
89,1,0,135104,215460,218296,215460,218296,10,1,false,false
90,1,0,135104,222964,225544,222964,225544,11,1,false,false
91,1,0,135104,230212,232792,230212,232792,12,1,false,false
92,2,0,137601,1173176,1176012,1173176,1176012,106,1,false,false
93,2,0,137601,1183496,1186332,1183496,1186332,107,1,false,false
94,2,0,137601,1193816,1196396,1193816,1196396,108,1,false,false
95,2,0,137601,1203368,1205948,1203368,1205948,109,1,false,false
96,2,0,140960,4247752,4251868,4247752,4251868,422,1,false,false
97,2,0,140960,4260120,4264236,4260120,4264236,423,1,false,false
98,2,0,140960,4272488,4276348,4272488,4276348,424,1,false,false
99,2,0,140960,4284344,4288204,4284344,4288204,425,1,false,false
100,1,0,142016,7512724,7516328,7512724,7516328,764,1,false,false
101,1,0,142016,7523300,7526648,7523300,7526648,765,1,false,false
102,1,0,142016,7533364,7536712,7533364,7536712,766,1,false,false
103,1,0,142016,7543428,7546776,7543428,7546776,767,1,false,false
104,1,0,136992,2064660,2066728,2064660,2066728,196,1,false,false
105,1,0,136992,2075748,2077816,2075748,2077816,197,1,false,false
106,1,0,136992,2086836,2088904,2086836,2088904,198,1,false,false
107,1,0,136992,2096388,2098456,2096388,2098456,199,1,false,false
108,2,0,138784,1749448,1755100,1749448,1755100,166,1,false,false
109,2,0,138784,1760280,1765932,1760280,1765932,167,1,false,false
110,2,0,138784,1771624,1777020,1771624,1777020,168,1,false,false
111,2,0,138784,1782712,1788108,1782712,1788108,169,1,false,false
112,1,0,148128,8892332,8895936,8892332,8895936,969,1,false,false
113,1,0,148128,8902376,8905724,8902376,8905724,970,1,false,false
114,1,0,148128,8911908,8915256,8911908,8915256,971,1,false,false
115,1,0,148128,8921440,8924788,8921440,8924788,972,1,false,false
116,2,0,139904,2833960,2836796,2833960,2836796,276,1,false,false
117,2,0,139904,2840440,2843276,2840440,2843276,277,1,false,false
118,2,0,139904,2849480,2852060,2849480,2852060,278,1,false,false
119,2,0,139904,2858264,2860844,2858264,2860844,279,1,false,false
120,2,0,135104,138728,141564,138728,141564,1,1,false,false
121,2,0,135104,147256,150092,147256,150092,2,1,false,false
122,2,0,135104,155528,158108,155528,158108,3,1,false,false
123,2,0,135104,163288,165868,163288,165868,4,1,false,false
124,1,0,136992,2105940,2108776,2105940,2108776,200,1,false,false
125,1,0,136992,2116260,2119096,2116260,2119096,201,1,false,false
126,1,0,136992,2126580,2129160,2126580,2129160,202,1,false,false
127,1,0,136992,2134340,2136920,2134340,2136920,203,1,false,false
128,2,0,136160,287288,290124,287288,290124,18,1,false,false
129,2,0,136160,295816,298652,295816,298652,19,1,false,false
130,2,0,136160,303832,306412,303832,306412,20,1,false,false
131,2,0,136160,311848,314428,311848,314428,21,1,false,false
132,1,0,143329,8070784,8073620,8070784,8073620,837,1,false,false
133,1,0,143329,8077756,8080592,8077756,8080592,838,1,false,false
134,1,0,143329,8084728,8087308,8084728,8087308,839,1,false,false
135,1,0,143329,8091444,8094024,8091444,8094024,840,1,false,false
136,1,0,137601,2724436,2727784,2724436,2727784,264,1,false,false
137,1,0,137601,2733988,2737336,2733988,2737336,265,1,false,false
138,1,0,137601,2743540,2746888,2743540,2746888,266,1,false,false
139,1,0,137601,2752836,2756184,2752836,2756184,267,1,false,false
140,2,0,142369,5278216,5281052,5278216,5281052,522,1,false,false
141,2,0,142369,5288536,5291372,5288536,5291372,523,1,false,false
142,2,0,142369,5297320,5299900,5297320,5299900,524,1,false,false
143,2,0,142369,5306104,5308684,5306104,5308684,525,1,false,false
144,1,0,139328,3513204,3516808,3513204,3516808,354,1,false,false
145,1,0,139328,3523524,3526872,3523524,3526872,355,1,false,false
146,1,0,139328,3532564,3535912,3532564,3535912,356,1,false,false
147,1,0,139328,3541860,3545208,3541860,3545208,357,1,false,false
148,1,0,140992,6750868,6754472,6750868,6754472,684,1,false,false
149,1,0,140992,6760164,6763512,6760164,6763512,685,1,false,false
150,1,0,140992,6769204,6772552,6769204,6772552,686,1,false,false
151,1,0,140992,6777988,6781336,6777988,6781336,687,1,false,false
152,1,0,140033,5937956,5941560,5937956,5941560,593,1,false,false
153,1,0,140033,5951860,5955208,5951860,5955208,594,1,false,false
154,1,0,140033,5965252,5968600,5965252,5968600,595,1,false,false
155,1,0,140033,5975828,5979176,5975828,5979176,596,1,false,false
156,1,0,136992,2144404,2147240,2144404,2147240,204,1,false,false
157,1,0,136992,2154980,2157816,2154980,2157816,205,1,false,false
158,1,0,136992,2165300,2167880,2165300,2167880,206,1,false,false
159,1,0,136992,2175108,2177688,2175108,2177688,207,1,false,false
160,2,0,136160,317560,320396,317560,320396,22,1,false,false
161,2,0,136160,326088,328924,326088,328924,23,1,false,false
162,2,0,136160,334360,336940,334360,336940,24,1,false,false
163,2,0,136160,342376,344956,342376,344956,25,1,false,false
164,1,0,148128,8930972,8933808,8930972,8933808,973,1,false,false
165,1,0,148128,8937944,8940780,8937944,8940780,974,1,false,false
166,1,0,148128,8944916,8947496,8944916,8947496,975,1,false,false
167,1,0,148128,8949840,8952420,8949840,8952420,976,1,false,false
168,2,0,140960,4295944,4298780,4295944,4298780,426,1,false,false
169,2,0,140960,4306264,4309100,4306264,4309100,427,1,false,false
170,2,0,140960,4316072,4318652,4316072,4318652,428,1,false,false
171,2,0,140960,4325368,4327948,4325368,4327948,429,1,false,false
172,2,0,142016,5121288,5124892,5121288,5124892,506,1,false,false
173,2,0,142016,5131096,5134444,5131096,5134444,507,1,false,false
174,2,0,142016,5142440,5145788,5142440,5145788,508,1,false,false
175,2,0,142016,5154040,5157388,5154040,5157388,509,1,false,false
176,1,0,139424,3970612,3974728,3970612,3974728,398,1,false,false
177,1,0,139424,3980164,3984280,3980164,3984280,399,1,false,false
178,1,0,139424,3992020,3996136,3992020,3996136,400,1,false,false
179,1,0,139424,4003620,4007480,4003620,4007480,401,1,false,false
180,1,0,136992,2185172,2188520,2185172,2188520,208,1,false,false
181,1,0,136992,2196260,2199608,2196260,2199608,209,1,false,false
182,1,0,136992,2207092,2210440,2207092,2210440,210,1,false,false
183,1,0,136992,2217668,2221016,2217668,2221016,211,1,false,false
184,1,0,148128,8956556,8959904,8956556,8959904,977,1,false,false
185,1,0,148128,8963528,8966876,8963528,8966876,978,1,false,false
186,1,0,148128,8970244,8973592,8970244,8973592,979,1,false,false
187,1,0,148128,8976960,8980308,8976960,8980308,980,1,false,false
188,2,0,143616,6465880,6466156,6465880,6466156,651,1,false,false
189,2,0,135104,172840,175676,172840,175676,5,1,false,false
190,2,0,135104,182648,185484,182648,185484,6,1,false,false
191,2,0,135104,192200,194780,192200,194780,7,1,false,false
192,2,0,135104,201496,204076,201496,204076,8,1,false,false
193,2,0,140960,4335432,4339804,4335432,4339804,430,1,false,false
194,2,0,140960,4347288,4351660,4347288,4351660,431,1,false,false
195,2,0,140960,4359400,4363772,4359400,4363772,432,1,false,false
196,2,0,140960,4371000,4375372,4371000,4375372,433,1,false,false
197,2,0,142016,5165896,5168732,5165896,5168732,510,1,false,false
198,2,0,142016,5176728,5179564,5176728,5179564,511,1,false,false
199,2,0,142016,5185512,5188092,5185512,5188092,512,1,false,false
200,2,0,142016,5194296,5196876,5194296,5196876,513,1,false,false
201,1,0,148128,8983676,8987280,8983676,8987280,981,1,false,false
202,1,0,148128,8990136,8993484,8990136,8993484,982,1,false,false
203,1,0,148128,8996340,8999688,8996340,8999688,983,1,false,false
204,1,0,148128,9002544,9005892,9002544,9005892,984,1,false,false
205,1,0,139969,5577796,5578072,5577796,5578072,555,1,false,false
206,2,0,150274,7056632,7059468,7056632,7059468,716,1,false,false
207,2,0,150274,7066184,7069020,7066184,7069020,717,1,false,false
208,2,0,150274,7075736,7078316,7075736,7078316,718,1,false,false
209,2,0,150274,7085288,7087868,7085288,7087868,719,1,false,false
210,1,0,139328,3551156,3554760,3551156,3554760,358,1,false,false
211,1,0,139328,3560964,3564312,3560964,3564312,359,1,false,false
212,1,0,139328,3570004,3573352,3570004,3573352,360,1,false,false
213,1,0,139328,3578788,3582136,3578788,3582136,361,1,false,false
214,2,0,140960,4382856,4386460,4382856,4386460,434,1,false,false
215,2,0,140960,4393944,4397292,4393944,4397292,435,1,false,false
216,2,0,140960,4404264,4407612,4404264,4407612,436,1,false,false
217,2,0,140960,4414328,4417676,4414328,4417676,437,1,false,false
218,1,0,140992,6786516,6790120,6786516,6790120,688,1,false,false
219,1,0,140992,6795812,6799160,6795812,6799160,689,1,false,false
220,1,0,140992,6804852,6808200,6804852,6808200,690,1,false,false
221,1,0,140992,6813892,6817240,6813892,6817240,691,1,false,false
222,2,0,139424,2331032,2335148,2331032,2335148,223,1,false,false
223,2,0,139424,2342120,2346236,2342120,2346236,224,1,false,false
224,2,0,139424,2353208,2357324,2353208,2357324,225,1,false,false
225,2,0,139424,2364040,2367900,2364040,2367900,226,1,false,false
226,1,0,136992,2229524,2231592,2229524,2231592,212,1,false,false
227,1,0,136992,2239844,2241912,2239844,2241912,213,1,false,false
228,1,0,136992,2250164,2252232,2250164,2252232,214,1,false,false
229,1,0,136992,2260484,2262552,2260484,2262552,215,1,false,false
230,2,0,143616,6472360,6475196,6472360,6475196,652,1,false,false
231,2,0,143616,6480888,6483724,6480888,6483724,653,1,false,false
232,2,0,143616,6489416,6491996,6489416,6491996,654,1,false,false
233,2,0,143616,6497432,6500012,6497432,6500012,655,1,false,false
234,1,0,137729,3082548,3085384,3082548,3085384,302,1,false,false
235,1,0,137729,3092612,3095448,3092612,3095448,303,1,false,false
236,1,0,137729,3103444,3106024,3103444,3106024,304,1,false,false
237,1,0,137729,3110948,3113528,3110948,3113528,305,1,false,false
238,2,0,142369,5315144,5317980,5315144,5317980,526,1,false,false
239,2,0,142369,5323928,5326764,5323928,5326764,527,1,false,false
240,2,0,142369,5332712,5335292,5332712,5335292,528,1,false,false
241,2,0,142369,5341496,5344076,5341496,5344076,529,1,false,false
242,2,0,140960,4425928,4430300,4425928,4430300,438,1,false,false
243,2,0,140960,4438296,4442412,4438296,4442412,439,1,false,false
244,2,0,140960,4451432,4455548,4451432,4455548,440,1,false,false
245,2,0,140960,4464056,4468172,4464056,4468172,441,1,false,false
246,2,0,139969,3213560,3216396,3213560,3216396,317,1,false,false
247,2,0,139969,3220808,3223644,3220808,3223644,318,1,false,false
248,2,0,139969,3227800,3230380,3227800,3230380,319,1,false,false
249,2,0,139969,3234280,3236860,3234280,3236860,320,1,false,false
250,1,0,139904,5312308,5315144,5312308,5315144,526,1,false,false
251,1,0,139904,5321092,5323928,5321092,5323928,527,1,false,false
252,1,0,139904,5330132,5332712,5330132,5332712,528,1,false,false
253,1,0,139904,5338916,5341496,5338916,5341496,529,1,false,false
254,2,0,143329,5613464,5616300,5613464,5616300,559,1,false,false
255,2,0,143329,5621224,5624060,5621224,5624060,560,1,false,false
256,2,0,143329,5628984,5631564,5628984,5631564,561,1,false,false
257,2,0,143329,5636488,5639068,5636488,5639068,562,1,false,false
258,1,0,142369,7898548,7901384,7898548,7901384,808,1,false,false
259,1,0,142369,7904240,7907076,7904240,7907076,809,1,false,false
260,1,0,142369,7909932,7912512,7909932,7912512,810,1,false,false
261,1,0,142369,7915368,7917948,7915368,7917948,811,1,false,false
262,2,0,140960,4475656,4478492,4475656,4478492,442,1,false,false
263,2,0,140960,4485976,4488812,4485976,4488812,443,1,false,false
264,2,0,140960,4496552,4499132,4496552,4499132,444,1,false,false
265,2,0,140960,4506360,4508940,4506360,4508940,445,1,false,false
266,1,2176,143456,8389100,8389888,8386924,8387712,890,1,false,false
267,1,2176,143456,8393512,8394300,8391336,8392124,891,1,false,false
268,1,2176,143456,8397668,8398456,8395492,8396280,892,1,false,false
269,1,2176,143456,8401824,8402356,8399648,8400180,893,1,false,false
270,3,59360,239810,12684832,12686900,12625472,12627540,1785,1,false,false
271,3,59360,239810,12687688,12689756,12628328,12630396,1786,1,false,false
272,3,59360,239810,12690544,12692612,12631184,12633252,1787,1,false,false
273,3,59360,239810,12693400,12695468,12634040,12636108,1788,1,false,false
274,3,60160,1165477,12897408,12901524,12837248,12841364,1753,1,false,false
275,3,60160,1165477,12903080,12907196,12842920,12847036,1754,1,false,false
276,3,60160,1165477,12908496,12912612,12848336,12852452,1755,1,false,false
277,3,60160,1165477,12913912,12917772,12853752,12857612,1756,1,false,false
278,2,62816,140768,3669896,3673500,3607080,3610684,370,1,false,false
279,2,62816,140768,3680984,3684332,3618168,3621516,371,1,false,false
280,2,62816,140768,3691816,3695164,3629000,3632348,372,1,false,false
281,2,62816,140768,3702648,3705996,3639832,3643180,373,1,false,false
282,0,63392,139552,7051728,7053796,6988336,6990404,717,1,false,false
283,0,63392,139552,7061536,7063604,6998144,7000212,718,1,false,false
284,0,63392,139552,7071088,7073156,7007696,7009764,719,1,false,false
285,0,63392,139552,7080384,7082452,7016992,7019060,720,1,false,false
286,0,63456,140960,9180212,9181000,9116756,9117544,1011,1,false,false
287,0,63456,140960,9185904,9186692,9122448,9123236,1012,1,false,false
288,0,63456,140960,9191340,9192128,9127884,9128672,1013,1,false,false
289,0,63456,140960,9196264,9196796,9132808,9133340,1014,1,false,false
290,0,63520,239810,12623540,12625608,12560020,12562088,1770,1,false,false
291,0,63520,239810,12627676,12629744,12564156,12566224,1771,1,false,false
292,0,63520,239810,12631812,12633880,12568292,12570360,1772,1,false,false
293,0,63520,239810,12635948,12638016,12572428,12574496,1773,1,false,false
294,2,63617,151105,7208696,7211532,7145079,7147915,732,1,false,false
295,2,63617,151105,7219016,7221852,7155399,7158235,733,1,false,false
296,2,63617,151105,7229336,7231916,7165719,7168299,734,1,false,false
297,2,63617,151105,7240680,7243260,7177063,7179643,735,1,false,false
298,0,63680,140960,9201700,9202488,9138020,9138808,1015,1,false,false
299,0,63680,140960,9207136,9207924,9143456,9144244,1016,1,false,false
300,0,63680,140960,9212572,9213360,9148892,9149680,1017,1,false,false
301,0,63680,140960,9218776,9219308,9155096,9155628,1018,1,false,false
302,0,63872,151105,12421716,12423272,12357844,12359400,1721,1,false,false
303,0,63872,151105,12425340,12426640,12361468,12362768,1722,1,false,false
304,0,63872,151105,12428708,12430008,12364836,12366136,1723,1,false,false
305,0,63872,151105,12432076,12433376,12368204,12369504,1724,1,false,false
306,0,63873,143329,10900388,10901176,10836515,10837303,1308,1,false,false
307,0,63873,143329,10903244,10904032,10839371,10840159,1309,1,false,false
308,0,63873,143329,10906100,10906888,10842227,10843015,1310,1,false,false
309,0,63873,143329,10908956,10909488,10845083,10845615,1311,1,false,false
310,0,64065,150274,12231276,12232832,12167211,12168767,1664,1,false,false
311,0,64065,150274,12234900,12236200,12170835,12172135,1665,1,false,false
312,0,64065,150274,12238268,12239568,12174203,12175503,1666,1,false,false
313,0,64065,150274,12241636,12242936,12177571,12178871,1667,1,false,false
314,2,64096,139969,3242296,3243852,3178200,3179756,321,1,false,false
315,2,64096,139969,3249544,3250844,3185448,3186748,322,1,false,false
316,2,64096,139969,3256280,3257580,3192184,3193484,323,1,false,false
317,2,64096,139969,3265064,3266364,3200968,3202268,324,1,false,false
318,0,64128,142369,10693188,10693976,10629060,10629848,1248,1,false,false
319,0,64128,142369,10696044,10696832,10631916,10632704,1249,1,false,false
320,0,64128,142369,10698900,10699688,10634772,10635560,1250,1,false,false
321,0,64128,142369,10701756,10702288,10637628,10638160,1251,1,false,false
322,0,64192,139488,6543952,6545508,6479760,6481316,661,1,false,false
323,0,64192,139488,6551456,6552756,6487264,6488564,662,1,false,false
324,0,64192,139488,6558960,6560260,6494768,6496068,663,1,false,false
325,0,64192,139488,6566464,6567764,6502272,6503572,664,1,false,false
326,0,64224,140960,9224212,9225000,9159988,9160776,1019,1,false,false
327,0,64224,140960,9229648,9230436,9165424,9166212,1020,1,false,false
328,0,64224,140960,9235084,9235872,9170860,9171648,1021,1,false,false
329,0,64224,140960,9240520,9241052,9176296,9176828,1022,1,false,false
330,0,64288,140768,8779300,8780088,8715012,8715800,951,1,false,false
331,0,64288,140768,8784992,8785780,8720704,8721492,952,1,false,false
332,0,64288,140768,8790428,8791216,8726140,8726928,953,1,false,false
333,0,64288,140768,8795864,8796396,8731576,8732108,954,1,false,false
334,2,64352,136448,560952,563020,496600,498668,50,1,false,false
335,2,64352,136448,569736,571804,505384,507452,51,1,false,false
336,2,64352,136448,578776,580844,514424,516492,52,1,false,false
337,2,64352,136448,587304,589372,522952,525020,53,1,false,false
338,0,64384,143329,10911556,10913624,10847172,10849240,1312,1,false,false
339,0,64384,143329,10915692,10917760,10851308,10853376,1313,1,false,false
340,0,64384,143329,10919828,10921896,10855444,10857512,1314,1,false,false
341,0,64384,143329,10923964,10926032,10859580,10861648,1315,1,false,false
342,2,64385,1165477,7615432,7615708,7551047,7551323,670,1,false,false
343,0,64480,143329,10928100,10928888,10863620,10864408,1316,1,false,false
344,0,64480,143329,10930956,10931744,10866476,10867264,1317,1,false,false
345,0,64480,143329,10933812,10934600,10869332,10870120,1318,1,false,false
346,0,64480,143329,10936668,10937200,10872188,10872720,1319,1,false,false
347,3,64480,139969,8094024,8096092,8029544,8031612,841,1,false,false
348,3,64480,139969,8098436,8100504,8033956,8036024,842,1,false,false
349,3,64480,139969,8104896,8106964,8040416,8042484,843,1,false,false
350,3,64480,139969,8111100,8113168,8046620,8048688,844,1,false,false
351,2,64512,143456,6250648,6252204,6186136,6187692,623,1,false,false
352,2,64512,143456,6258152,6259452,6193640,6194940,624,1,false,false
353,2,64512,143456,6265656,6266956,6201144,6202444,625,1,false,false
354,2,64512,143456,6273160,6274460,6208648,6209948,626,1,false,false
355,3,64544,136160,667836,670672,603292,606128,61,1,false,false
356,3,64544,136160,676364,679200,611820,614656,62,1,false,false
357,3,64544,136160,684636,687216,620092,622672,63,1,false,false
358,3,64544,136160,692396,694976,627852,630432,64,1,false,false
359,0,64544,151105,12435444,12436232,12370900,12371688,1725,1,false,false
360,0,64544,151105,12438300,12439088,12373756,12374544,1726,1,false,false
361,0,64544,151105,12441156,12441944,12376612,12377400,1727,1,false,false
362,0,64544,151105,12444012,12444544,12379468,12380000,1728,1,false,false
363,0,64545,143616,11595204,11596760,11530659,11532215,1488,1,false,false
364,0,64545,143616,11599340,11600640,11534795,11536095,1489,1,false,false
365,0,64545,143616,11603476,11604776,11538931,11540231,1490,1,false,false
366,0,64545,143616,11607612,11608912,11543067,11544367,1491,1,false,false
367,0,64577,136193,1309760,1312596,1245183,1248019,120,1,false,false
368,0,64577,136193,1320848,1323684,1256271,1259107,121,1,false,false
369,0,64577,136193,1331936,1334516,1267359,1269939,122,1,false,false
370,0,64577,136193,1342512,1345092,1277935,1280515,123,1,false,false
371,0,64608,136992,2501568,2502356,2436960,2437748,240,1,false,false
372,0,64608,136992,2510608,2511396,2446000,2446788,241,1,false,false
373,0,64608,136992,2519648,2520436,2455040,2455828,242,1,false,false
374,0,64608,136992,2528432,2528964,2463824,2464356,243,1,false,false
375,0,64608,136992,2536960,2539028,2472352,2474420,244,1,false,false
376,0,64608,136992,2547280,2549348,2482672,2484740,245,1,false,false
377,0,64608,136992,2557600,2559668,2492992,2495060,246,1,false,false
378,0,64608,136992,2567664,2569732,2503056,2505124,247,1,false,false
379,3,64609,140960,9216708,9218776,9152099,9154167,1018,1,false,false
380,3,64609,140960,9222144,9224212,9157535,9159603,1019,1,false,false
381,3,64609,140960,9227836,9229648,9163227,9165039,1020,1,false,false
382,3,64609,140960,9233272,9235084,9168663,9170475,1021,1,false,false
383,0,64672,135104,135104,135892,70432,71220,1,1,false,false
384,0,64672,135104,143632,144420,78960,79748,2,1,false,false
385,0,64672,135104,152160,152948,87488,88276,3,1,false,false
386,0,64672,135104,160176,160708,95504,96036,4,1,false,false
387,0,64704,137729,4217088,4219156,4152384,4154452,420,1,false,false
388,0,64704,137729,4229456,4231524,4164752,4166820,421,1,false,false
389,0,64704,137729,4241568,4243636,4176864,4178932,422,1,false,false
390,0,64704,137729,4253936,4256004,4189232,4191300,423,1,false,false
391,1,64736,150274,9523260,9523536,9458524,9458800,1061,1,false,false
392,0,64736,139488,6575248,6576804,6510512,6512068,665,1,false,false
393,0,64736,139488,6584288,6585588,6519552,6520852,666,1,false,false
394,0,64736,139488,6590512,6591812,6525776,6527076,667,1,false,false
395,0,64736,139488,6600064,6601364,6535328,6536628,668,1,false,false
396,0,64737,139552,7090704,7092260,7025967,7027523,721,1,false,false
397,0,64737,139552,7099488,7100788,7034751,7036051,722,1,false,false
398,0,64737,139552,7107248,7108548,7042511,7043811,723,1,false,false
399,0,64737,139552,7115008,7116308,7050271,7051571,724,1,false,false
400,0,64768,141857,9931680,9933236,9866912,9868468,1128,1,false,false
401,0,64768,141857,9938908,9940208,9874140,9875440,1129,1,false,false
402,0,64768,141857,9945624,9946924,9880856,9882156,1130,1,false,false
403,0,64768,141857,9952340,9953640,9887572,9888872,1131,1,false,false
404,0,64768,151105,12446612,12448168,12381844,12383400,1729,1,false,false
405,0,64768,151105,12450236,12451536,12385468,12386768,1730,1,false,false
406,0,64768,151105,12453604,12454904,12388836,12390136,1731,1,false,false
407,0,64768,151105,12456972,12458272,12392204,12393504,1732,1,false,false
408,0,64800,135104,167936,170004,103136,105204,5,1,false,false
409,0,64800,135104,177744,179812,112944,115012,6,1,false,false
410,0,64800,135104,187552,189620,122752,124820,7,1,false,false
411,0,64800,135104,196848,198916,132048,134116,8,1,false,false
412,0,64800,143456,11335780,11338616,11270980,11273816,1428,1,false,false
413,0,64800,143456,11340684,11343520,11275884,11278720,1429,1,false,false
414,0,64800,143456,11345588,11348168,11280788,11283368,1430,1,false,false
415,0,64800,143456,11350236,11352816,11285436,11288016,1431,1,false,false
416,0,64800,139488,6609616,6610404,6544816,6545604,669,1,false,false
417,0,64800,139488,6618656,6619444,6553856,6554644,670,1,false,false
418,0,64800,139488,6627440,6628228,6562640,6563428,671,1,false,false
